,property_type,place_with_parent_names,region,lat-lon,area_m2,price_usd
10758,house,|Brasil|Paraná|Curitiba|Boqueirão|,South,"-25.5236781,-49.2332891",140,"$106,097.48 "
10759,house,|Brasil|Paraná|São José dos Pinhais|Aristocrata|,South,"-25.541979,-49.216557",144,"$134,182.11 "
10760,house,|Brasil|Paraná|Curitiba|Cidade Industrial|,South,"-25.4519899,-49.3564414",180,"$112,338.51 "
10761,house,|Brasil|Paraná|São José dos Pinhais|Boneca do Iguaçu|,South,"-25.517023,-49.200554",118,"$132,621.85 "
10762,house,|Brasil|Paraná|São José dos Pinhais|Cruzeiro|,South,"-25.546637,-49.178368",140,"$162,266.74 "
10763,house,|Brasil|Paraná|São José dos Pinhais|Braga|,South,"-25.562504,-49.19043",189,"$402,546.33 "
10764,house,|Brasil|Paraná|São José dos Pinhais|Boneca do Iguaçu|,South,"-25.517023,-49.200554",118,"$140,111.09 "
10765,house,|Brasil|Paraná|São José dos Pinhais|Afonso Pena|,South,"-25.5203373,-49.17039",132,"$102,976.97 "
10766,house,|Brasil|Paraná|Curitiba|Barreirinha|,South,"-25.368862,-49.267773",160,"$113,629.19 "
10767,apartment,|Brasil|Paraná|Colombo|Atuba|,South,,66,"$78,012.85 "
10768,apartment,|Brasil|Paraná|Curitiba|Centro|,South,,165,"$224,102.01 "
10769,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.449141,-49.292271",95,"$104,537.22 "
10770,apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.401939,-49.251198",63,"$125,623.38 "
10771,apartment,|Brasil|Paraná|Curitiba|Centro Cívico|,South,"-25.421751,-49.267796",152,"$214,632.91 "
10772,house,|Brasil|Paraná|Curitiba|Pilarzinho|,South,"-25.391151,-49.274902",180,"$162,266.74 "
10773,apartment,|Brasil|Paraná|Curitiba|Vila Izabel|,South,"-25.460024,-49.295078",70,"$104,160.09 "
10774,house,|Brasil|Paraná|Curitiba|Xaxim|,South,"-25.496773,-49.271469",244,"$202,833.42 "
10775,apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.471264,-49.288162",73,"$89,956.44 "
10776,apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.401939,-49.251198",65,"$91,534.62 "
10777,apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.469488,-49.306961",60,"$78,909.15 "
10778,apartment,|Brasil|Paraná|Curitiba|Ahú|,South,"-25.4053236,-49.2613339",117,"$289,895.77 "
10779,apartment,|Brasil|Paraná|Curitiba|Juvevê|,South,"-25.4150625,-49.2575333",134,"$305,498.34 "
10780,apartment,|Brasil|Paraná|Curitiba|Alto da Glória|,South,"-25.4240932,-49.2626009",90,"$209,043.25 "
10781,apartment,|Brasil|Paraná|Curitiba|Santo Inácio|,South,,99,"$295,855.95 "
10782,apartment,|Brasil|Paraná|Curitiba|Santo Inácio|,South,"-25.4222763896,-49.3136014938",130,"$366,161.14 "
10783,house,|Brasil|Paraná|Ponta Grossa|,South,"-25.0983576611,-50.1884678006",191,"$82,693.62 "
10784,apartment,|Brasil|Paraná|Ponta Grossa|,South,"-25.070864,-50.158235",130,"$106,097.48 "
10785,apartment,|Brasil|Paraná|Curitiba|Bigorrilho|,South,"-25.4303333,-49.3069611",105,"$255,882.16 "
10786,apartment,|Brasil|Paraná|Curitiba|Mossunguê|,South,"-25.4370981,-49.3272514",185,"$405,317.35 "
10787,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.466328,-49.282589",158,"$172,968.87 "
10788,apartment,|Brasil|Paraná|Curitiba|Novo Mundo|,South,"-25.492264,-49.301891",89,"$167,287.41 "
10789,apartment,|Brasil|Paraná|Curitiba|Centro|,South,"-25.437986,-49.276573",89,"$102,581.90 "
10790,house,|Brasil|Paraná|Curitiba|Boa Vista|,South,"-25.392202,-49.255001",120,"$89,956.44 "
10791,apartment,|Brasil|Paraná|Curitiba|Cristo Rei|,South,,79,"$87,374.39 "
10792,apartment,|Brasil|Paraná|Curitiba|Boa Vista|,South,"-25.392202,-49.255001",124,"$282,494.79 "
10793,apartment,|Brasil|Paraná|Curitiba|Centro|,South,"-25.429785,-49.261333",130,"$104,160.09 "
10794,apartment,|Brasil|Paraná|Curitiba|Centro|,South,"-25.431149,-49.282032",92,"$113,629.19 "
10795,apartment,|Brasil|Paraná|Curitiba|Mossunguê|,South,"-25.4370981,-49.3272514",110,"$236,847.03 "
10796,apartment,|Brasil|Paraná|Curitiba|Hugo Lange|,South,"-25.4209920187,-49.2418524027",242,"$358,859.13 "
10797,house,|Brasil|Paraná|Matinhos|,South,"-25.766428,-48.538731",129,"$157,818.31 "
10798,house,|Brasil|Paraná|Curitiba|Fanny|,South,"-25.484133,-49.269642",187,"$246,196.57 "
10799,house,|Brasil|Paraná|Curitiba|Fanny|,South,"-25.484133,-49.269642",210,"$277,760.24 "
10800,apartment,|Brasil|Paraná|Curitiba|Bacacheri|,South,"-25.398558,-49.241066",88,"$142,036.48 "
10801,apartment,|Brasil|Paraná|Curitiba|Capão Raso|,South,"-25.503553,-49.291748",67,"$84,748.43 "
10802,apartment,|Brasil|Paraná|Curitiba|Ahú|,South,"-25.405325,-49.261333",167,"$185,670.59 "
10803,apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.407746,-49.252569",119,"$185,690.70 "
10804,house,|Brasil|Paraná|Pontal do Paraná|Centro|,South,"-25.63549,-48.468731",100,"$90,335.20 "
10805,apartment,|Brasil|Paraná|Curitiba|Bigorrilho|,South,"-25.423748,-49.301891",242,"$473,454.95 "
10806,house,|Brasil|Paraná|Matinhos|,South,"-25.766428,-48.538731",120,"$92,991.32 "
10807,house,|Brasil|Paraná|Curitiba|Jardim das Américas|,South,"-25.4548957,-49.2397677",199,"$196,592.39 "
10808,house,|Brasil|Paraná|Curitiba|Santo Inácio|,South,"-25.4280798,-49.328385",174,"$198,152.65 "
10809,apartment,|Brasil|Paraná|Curitiba|Novo Mundo|,South,"-25.503553,-49.291748",56,"$76,452.59 "
10810,apartment,|Brasil|Paraná|Curitiba|Jardim Botânico|,South,"-25.444273,-49.246132",61,"$135,742.37 "
10811,house,|Brasil|Paraná|Curitiba|Sítio Cercado|,South,,111,"$92,055.17 "
10812,apartment,|Brasil|Paraná|São José dos Pinhais|,South,"-25.541676,-49.215744",89,"$156,025.71 "
10813,apartment,|Brasil|Paraná|Curitiba|Bacacheri|,South,"-25.398558,-49.241066",110,"$171,628.28 "
10814,apartment,|Brasil|Paraná|Curitiba|Bacacheri|,South,"-25.398558,-49.241066",63,"$98,296.19 "
10815,apartment,|Brasil|Paraná|Curitiba|Jardim Botânico|,South,"-25.444273,-49.246132",93,"$118,579.54 "
10816,apartment,|Brasil|Paraná|Curitiba|Jardim Botânico|,South,"-25.444273,-49.246132",79,"$87,374.39 "
10817,apartment,|Brasil|Paraná|Curitiba|Barreirinha|,South,"-25.366337,-49.263889",75,"$81,133.37 "
10818,house,|Brasil|Paraná|Curitiba|Barreirinha|,South,"-25.3793324,-49.257678",132,"$162,266.74 "
10819,apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.401939,-49.251198",80,"$155,401.61 "
10820,apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.401939,-49.251198",60,"$112,338.51 "
10821,house,|Brasil|Paraná|Curitiba|Seminário|,South,"-25.446005,-49.283737",198,"$374,461.71 "
10822,apartment,|Brasil|Paraná|Curitiba|Pinheirinho|,South,,70,"$102,664.91 "
10823,house,|Brasil|Paraná|Curitiba|Atuba|,South,"-25.373734,-49.210678",129,"$145,103.91 "
10824,house,|Brasil|Paraná|Curitiba|Atuba|,South,"-25.373734,-49.210678",129,"$143,543.65 "
10825,house,|Brasil|Paraná|Curitiba|Atuba|,South,"-25.373734,-49.210678",129,"$146,664.17 "
10826,house,|Brasil|Paraná|Curitiba|Atuba|,South,"-25.373734,-49.210678",129,"$149,784.68 "
10827,house,|Brasil|Paraná|Curitiba|Atuba|,South,,129,"$148,224.42 "
10828,house,|Brasil|Paraná|Curitiba|Atuba|,South,"-25.482933,-49.25631",140,"$187,230.85 "
10829,house,|Brasil|Paraná|Curitiba|Atuba|,South,"-25.373734,-49.210678",129,"$149,784.68 "
10830,apartment,|Brasil|Paraná|Curitiba|,South,,65,"$124,820.57 "
10831,apartment,|Brasil|Paraná|Curitiba|Centro|,South,"-25.429785,-49.261333",54,"$118,579.54 "
10832,apartment,|Brasil|Paraná|Curitiba|Campo Comprido|,South,"-25.46101,-49.330349",128,"$135,723.75 "
10833,apartment,|Brasil|Paraná|Curitiba|Centro|,South,"-25.438248,-49.286678",95,"$118,423.51 "
10834,house,|Brasil|Paraná|Curitiba|Boqueirão|,South,"-25.517637,-49.246132",89,"$74,892.34 "
10835,house,|Brasil|Paraná|Curitiba|Pinheirinho|,South,"-25.51634,-49.271469",232,"$171,628.28 "
10836,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.461021,-49.281609",80,"$152,036.75 "
10837,house,|Brasil|Paraná|Curitiba|Guaíra|,South,"-25.469112,-49.276539",203,"$187,230.85 "
10838,apartment,|Brasil|Paraná|Curitiba|Cristo Rei|,South,"-25.436501,-49.241051",113,"$240,591.64 "
10839,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,,80,"$134,020.15 "
10840,apartment,|Brasil|Paraná|Curitiba|Cristo Rei|,South,"-25.436501,-49.241051",143,"$273,357.04 "
10841,apartment,|Brasil|Paraná|Curitiba|Juvevê|,South,"-25.405325,-49.261333",108,"$176,309.05 "
10842,apartment,|Brasil|Paraná|Curitiba|Vila Izabel|,South,"-25.458565,-49.290428",103,"$172,122.88 "
10843,apartment,|Brasil|Paraná|Curitiba|Vila Izabel|,South,"-25.458565,-49.290428",103,"$234,084.44 "
10844,house,|Brasil|Paraná|Curitiba|Jardim Social|,South,,207,"$243,400.11 "
10845,apartment,|Brasil|Paraná|Curitiba|Juvevê|,South,"-25.416338,-49.260391",143,"$166,117.45 "
10846,apartment,|Brasil|Paraná|Curitiba|Bigorrilho|,South,"-25.434954,-49.297813",85,"$97,818.76 "
10847,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.461021,-49.281609",82,"$96,734.38 "
10848,apartment,|Brasil|Paraná|Curitiba|Batel|,South,"-25.438286,-49.284081",190,"$187,404.77 "
10849,apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.4682326,-49.2996972",79,"$79,443.61 "
10850,apartment,|Brasil|Paraná|Curitiba|Jardim das Américas|,South,"-25.454536,-49.220367",64,"$92,960.43 "
10851,apartment,|Brasil|Paraná|Curitiba|Jardim das Américas|,South,"-25.454536,-49.220367",54,"$77,487.67 "
10852,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.449423,-49.283409",86,"$92,991.32 "
10853,apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.492073,-49.286678",82,"$113,898.77 "
10854,apartment,|Brasil|Paraná|Curitiba|,South,"-25.454988,-49.322178",132,"$205,920.86 "
10855,apartment,|Brasil|Paraná|Curitiba|,South,"-25.454988,-49.322178",61,"$92,276.10 "
10856,apartment,|Brasil|Paraná|Curitiba|Alto da Rua XV|,South,"-25.437077,-49.257534",91,"$105,785.43 "
10857,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.461021,-49.281609",129,"$274,410.22 "
10858,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.461021,-49.281609",150,"$312,352.55 "
10859,apartment,|Brasil|Paraná|Curitiba|Batel|,South,"-25.443838,-49.282368",113,"$237,159.08 "
10860,house,|Brasil|Paraná|São José dos Pinhais|Aristocrata|,South,"-25.541979,-49.216557",185,"$202,521.37 "
10861,apartment,|Brasil|Paraná|Curitiba|Fanny|,South,"-25.484133,-49.269642",60,"$78,511.51 "
10862,apartment,|Brasil|Paraná|Curitiba|Fanny|,South,"-25.484133,-49.269642",218,"$125,342.63 "
10863,apartment,|Brasil|Paraná|Curitiba|,South,"-25.44689,-49.327251",159,"$430,630.96 "
10864,apartment,|Brasil|Paraná|Curitiba|Cristo Rei|,South,"-25.4327966,-49.2410668",61,"$105,161.33 "
10865,apartment,|Brasil|Paraná|Curitiba|Vila Izabel|,South,"-25.460024,-49.295078",99,"$202,843.41 "
10866,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.452608,-49.297081",102,"$183,486.23 "
10867,apartment,|Brasil|Paraná|Curitiba|Cristo Rei|,South,"-25.435246,-49.241802",172,"$305,810.39 "
10868,house,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.5614153,-54.5834732",225,"$187,230.85 "
10869,apartment,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.5400271,-54.5737081",120,"$92,179.05 "
10870,apartment,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.5400271,-54.5737081",120,"$98,274.35 "
10871,apartment,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.539433,-54.580921",154,"$133,671.90 "
10872,apartment,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.539433,-54.580921",150,"$134,519.12 "
10873,house,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.5381561,-54.5707625",197,"$176,309.05 "
10874,house,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.4890896,-54.5807884",163,"$140,423.14 "
10875,house,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.4706339,-54.5883162",245,"$162,266.74 "
10876,house,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.5015184,-54.5709904",182,"$168,507.77 "
10877,apartment,|Brasil|Paraná|Medianeira|,South,"-25.268646,-54.106586",107,"$116,482.55 "
10878,house,|Brasil|Paraná|Foz do Iguaçu|,South,,90,"$74,892.34 "
10879,house,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.5342811,-54.5295373",90,"$74,892.34 "
10880,house,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.5015184,-54.5709904",202,"$162,266.74 "
10881,apartment,|Brasil|Paraná|Medianeira|,South,"-25.268646,-54.106586",107,"$116,482.55 "
10882,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.465401,-49.284607",120,"$249,641.14 "
10883,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.4672653,-49.2821787",168,"$402,546.33 "
10884,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.4672653,-49.2821787",120,"$292,704.23 "
10885,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.4672653,-49.2821787",119,"$294,576.54 "
10886,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.4672653,-49.2821787",189,"$385,383.51 "
10887,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,,189,"$386,319.66 "
10888,apartment,|Brasil|Paraná|Curitiba|Capão Raso|,South,,61,"$82,069.52 "
10889,apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.4741425,-49.2990812",85,"$140,423.14 "
10890,apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.4741425,-49.2990812",80,"$141,983.39 "
10891,apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.4741425,-49.2990812",73,"$124,820.57 "
10892,apartment,|Brasil|Paraná|Curitiba|,South,"-25.4230068,-49.3085629",135,"$355,738.62 "
10893,apartment,|Brasil|Paraná|Curitiba|,South,,145,"$433,751.48 "
10894,apartment,|Brasil|Paraná|Curitiba|,South,"-25.431437,-49.288849",180,"$391,624.53 "
10895,apartment,|Brasil|Paraná|Curitiba|,South,"-25.44689,-49.327251",125,"$288,647.56 "
10896,apartment,|Brasil|Paraná|Curitiba|,South,"-25.44689,-49.327251",129,"$287,087.31 "
10897,apartment,|Brasil|Paraná|Curitiba|,South,"-25.437098,-49.327251",222,"$468,077.13 "
10898,apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.401939,-49.251198",149,"$277,725.76 "
10899,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.471306,-49.291325",104,"$230,414.74 "
10900,house,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.5317303,-54.5932192",139,"$137,302.62 "
10901,apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.462362,-49.301117",73,"$84,253.88 "
10902,house,|Brasil|Paraná|Curitiba|Abranches|,South,"-25.3626062,-49.2710794",200,"$261,499.09 "
10903,house,|Brasil|Paraná|Campo Largo|,South,"-25.479948,-49.535522",100,"$90,463.70 "
10904,apartment,|Brasil|Paraná|Curitiba|,South,"-25.437098,-49.327251",126,"$243,226.92 "
10905,apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.471306,-49.291325",128,"$249,033.57 "
10906,apartment,|Brasil|Paraná|Curitiba|,South,"-25.43668,-49.3264",182,"$402,546.33 "
10907,apartment,|Brasil|Paraná|Curitiba|Bigorrilho|,South,"-25.43656,-49.306333",95,"$135,538.34 "
10908,apartment,|Brasil|Paraná|Curitiba|,South,"-25.437098,-49.327251",163,"$390,064.28 "
10909,house,|Brasil|Paraná|Curitiba|Jardim Social|,South,"-25.415151,-49.229531",220,"$468,077.13 "
10910,house,|Brasil|Paraná|Curitiba|Bairro Alto|,South,"-25.408554,-49.212002",227,"$327,653.99 "
10911,apartment,|Brasil|Paraná|Curitiba|Cabral|,South,,76,"$121,700.05 "
10912,apartment,|Brasil|Paraná|Curitiba|Ahú|,South,"-25.405325,-49.261333",72,"$92,055.17 "
10913,apartment,|Brasil|Paraná|Curitiba|Uberaba|,South,"-25.473375,-49.227139",73,"$118,579.54 "
10914,apartment,|Brasil|Paraná|Curitiba|Rebouças|,South,"-25.446156,-49.266403",74,"$160,974.68 "
10915,apartment,|Brasil|Paraná|Cascavel|,South,"-24.9735241,-53.4638055",100,"$374,461.71 "
10916,apartment,|Brasil|Paraná|Curitiba|Centro|,South,"-25.429785,-49.261333",66,"$82,069.52 "
10917,apartment,|Brasil|Paraná|Curitiba|Pinheirinho|,South,"-25.51634,-49.271469",60,"$88,386.38 "
10918,apartment,|Brasil|Paraná|Curitiba|São Lourenço|,South,"-25.3913641,-49.2638841",97,"$115,459.02 "
10919,house,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.5167296,-54.5373411",165,"$78,012.85 "
10920,house,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.4816369,-54.5093298",183,"$118,579.54 "
10921,house,|Brasil|Paraná|Curitiba|Santa Felicidade|,South,"-25.397966,-49.360897",250,"$446,233.53 "
10922,apartment,|Brasil|Paraná|Curitiba|Cristo Rei|,South,"-25.436501,-49.241051",143,"$274,917.30 "
10923,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.450003,-49.280674",118,"$266,179.86 "
10924,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.450003,-49.280674",144,"$376,021.96 "
10925,apartment,|Brasil|Paraná|Curitiba|,South,"-25.434446,-49.296555",189,"$503,338.95 "
10926,apartment,|Brasil|Paraná|Curitiba|,South,"-25.4230068,-49.3085629",145,"$433,439.43 "
10927,apartment,|Brasil|Paraná|Curitiba|,South,"-25.4230068,-49.3085629",135,"$371,653.24 "
10928,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.465401,-49.284607",120,"$248,080.88 "
10929,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.465401,-49.284607",199,"$270,548.58 "
10930,apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.4741425,-49.2990812",73,"$127,316.98 "
10931,apartment,|Brasil|Paraná|Curitiba|Portão|,South,"-25.4741425,-49.2990812",85,"$141,359.29 "
10932,apartment,|Brasil|Paraná|Curitiba|Juvevê|,South,"-25.405325,-49.261333",117,"$287,399.36 "
10933,apartment,|Brasil|Paraná|Curitiba|Juvevê|,South,"-25.405325,-49.261333",216,"$340,760.15 "
10934,apartment,|Brasil|Paraná|Curitiba|Bacacheri|,South,"-25.398558,-49.241066",88,"$151,505.58 "
10935,apartment,|Brasil|Paraná|Curitiba|Jardim Botânico|,South,"-25.444273,-49.246132",76,"$156,025.71 "
10936,apartment,|Brasil|Paraná|Curitiba|Mercês|,South,"-25.430693,-49.280869",96,"$113,769.26 "
10937,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.449423,-49.283409",91,"$214,535.35 "
10938,house,|Brasil|Paraná|Curitiba|Novo Mundo|,South,"-25.492264,-49.301891",152,"$186,225.61 "
10939,apartment,|Brasil|Paraná|Curitiba|Centro|,South,"-25.431011,-49.274124",90,"$85,221.89 "
10940,apartment,|Brasil|Paraná|Curitiba|Centro|,South,,84,"$82,065.52 "
10941,apartment,|Brasil|Paraná|Curitiba|Santa Quitéria|,South,"-25.459415,-49.307739",64,"$84,253.88 "
10942,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.461021,-49.281609",151,"$328,278.10 "
10943,apartment,|Brasil|Paraná|Curitiba|,South,"-25.440657,-49.352623",122,"$249,641.14 "
10944,apartment,|Brasil|Paraná|Curitiba|,South,"-25.44689,-49.327251",106,"$236,847.03 "
10945,apartment,|Brasil|Paraná|Curitiba|,South,"-25.4375544,-49.3358104",129,"$253,697.80 "
10946,apartment,|Brasil|Paraná|Curitiba|,South,"-25.4375544,-49.3358104",251,"$315,483.99 "
10947,apartment,|Brasil|Paraná|Curitiba|,South,,182,"$430,630.96 "
10948,apartment,|Brasil|Paraná|Curitiba|,South,,190,"$455,907.13 "
10949,apartment,|Brasil|Paraná|Curitiba|,South,"-25.437248,-49.348183",60,"$93,615.42 "
10950,house,|Brasil|Paraná|Ponta Grossa|,South,"-25.0896676,-50.1060931",160,"$193,471.88 "
10951,house,|Brasil|Paraná|Colombo|,South,"-25.2929784,-49.2266344",150,"$140,423.14 "
10952,house,|Brasil|Paraná|Curitiba|Cachoeira|,South,"-25.3543046,-49.2672231",120,"$84,253.88 "
10953,apartment,|Brasil|Paraná|Curitiba|Bigorrilho|,South,"-25.432917,-49.290743",83,"$148,869.98 "
10954,apartment,|Brasil|Paraná|Curitiba|Bacacheri|,South,"-25.398558,-49.241066",95,"$137,302.62 "
10955,apartment,|Brasil|Paraná|Curitiba|Santa Quitéria|,South,"-25.459972,-49.306229",65,"$104,160.09 "
10956,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.461021,-49.281609",129,"$274,293.20 "
10957,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.461021,-49.281609",150,"$312,051.42 "
10958,apartment,|Brasil|Paraná|Curitiba|Alto da Rua XV|,South,"-25.4296,-49.246132",64,"$144,760.65 "
10959,apartment,|Brasil|Paraná|Curitiba|,South,"-25.437098,-49.327251",203,"$340,760.15 "
10960,apartment,|Brasil|Paraná|Curitiba|Cabral|,South,"-25.39723,-49.266403",145,"$358,859.13 "
10961,apartment,|Brasil|Paraná|Curitiba|Juvevê|,South,"-25.410934,-49.25592",107,"$199,400.86 "
10962,apartment,|Brasil|Paraná|Ponta Grossa|,South,"-25.1061777,-50.1806781",151,"$149,784.68 "
10963,apartment,|Brasil|Paraná|Curitiba|Tarumã|,South,"-25.4243285,-49.2157429",200,"$218,435.99 "
10964,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.445921,-49.283775",103,"$205,163.81 "
10965,apartment,|Brasil|Paraná|Curitiba|Novo Mundo|,South,"-25.492073,-49.286678",61,"$87,374.39 "
10966,apartment,|Brasil|Paraná|Curitiba|Novo Mundo|,South,"-25.492264,-49.301891",107,"$110,472.82 "
10967,apartment,|Brasil|Paraná|Curitiba|Mercês|,South,"-25.423049,-49.3062285",79,"$123,647.56 "
10968,house,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.558815,-54.5737622",133,"$140,423.14 "
10969,house,|Brasil|Paraná|Foz do Iguaçu|,South,"-25.558815,-54.5737622",133,"$134,182.11 "
10970,apartment,|Brasil|Paraná|Curitiba|Centro|,South,"-25.427433,-49.268497",75,"$81,133.37 "
10971,apartment,|Brasil|Paraná|Curitiba|Centro|,South,"-25.427263,-49.26947",90,"$92,055.17 "
10972,apartment,|Brasil|Paraná|Curitiba|Água Verde|,South,"-25.451206,-49.283775",127,"$184,110.34 "
10973,apartment,|Brasil|Paraná|Ponta Grossa|,South,"-25.0896676,-50.1060931",220,"$196,592.39 "
